league,week,franchise_id,franchise_score,opponent_id,opponent_score,result,diff_score,diff_rank,total_score,total_rank,franchise_name,user_name,franchise_name_opponent,user_name_opponent
L4 Sack Based 4,3,5,225.91,11,144.83,W,81.07999999999998,34,370.74,188,Closet Poopers,coots1185,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,3,6,176.75,8,168.43,W,8.319999999999993,424,345.18,282,Foxy stoats,alexewart,2.5 Seltzers,kipahisbush
L4 Sack Based 4,3,7,162.25,10,212.14,L,49.889999999999986,122,374.39,169,outshine13,outshine13,jonsey456,jonsey456
L4 Sack Based 4,3,8,168.43,6,176.75,L,8.319999999999993,424,345.18,282,2.5 Seltzers,kipahisbush,Foxy stoats,alexewart
L4 Sack Based 4,3,9,180.33,1,190.7,L,10.369999999999976,401,371.03,187,O'Shaughnessy's Pub,OhShagHennessy,On Stroud 9,Klabbertrap
L4 Sack Based 4,3,10,212.14,7,162.25,W,49.889999999999986,122,374.39,169,jonsey456,jonsey456,outshine13,outshine13
L4 Sack Based 4,3,11,144.83,5,225.91,L,81.07999999999998,34,370.74,188,DiegoFLopez,DiegoFLopez,Closet Poopers,coots1185
L4 Sack Based 4,3,12,211.08,2,186.9,W,24.180000000000007,285,397.98,95,The Poop Monsters [K.C.],karmannkc,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,4,1,185.98,12,214.43,L,28.450000000000017,253,400.40999999999997,90,On Stroud 9,Klabbertrap,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,4,2,147.21,7,165.48,L,18.269999999999982,324,312.69,394,Deep Dish Keenan [Matt W],matthewdwood82,outshine13,outshine13
L4 Sack Based 4,4,3,220.86,10,161.74,W,59.120000000000005,89,382.6,139,The Lib Owners,nak97,jonsey456,jonsey456
L4 Sack Based 4,4,4,171.6,6,180.6,L,9,415,352.2,264,Poop on the Cob,Joker1b,Foxy stoats,alexewart
L4 Sack Based 4,4,5,198.06,9,167.12,W,30.939999999999998,235,365.18,218,Closet Poopers,coots1185,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,4,6,180.6,4,171.6,W,9,415,352.2,264,Foxy stoats,alexewart,Poop on the Cob,Joker1b
L4 Sack Based 4,4,7,165.48,2,147.21,W,18.269999999999982,324,312.69,394,outshine13,outshine13,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,4,8,170.76,11,160.51,W,10.25,402,331.27,325,2.5 Seltzers,kipahisbush,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,4,9,167.12,5,198.06,L,30.939999999999998,235,365.18,218,O'Shaughnessy's Pub,OhShagHennessy,Closet Poopers,coots1185
L4 Sack Based 4,4,10,161.74,3,220.86,L,59.120000000000005,89,382.6,139,jonsey456,jonsey456,The Lib Owners,nak97
L4 Sack Based 4,4,11,160.51,8,170.76,L,10.25,402,331.27,325,DiegoFLopez,DiegoFLopez,2.5 Seltzers,kipahisbush
L4 Sack Based 4,4,12,214.43,1,185.98,W,28.450000000000017,253,400.40999999999997,90,The Poop Monsters [K.C.],karmannkc,On Stroud 9,Klabbertrap
L4 Sack Based 4,5,1,188.37,6,148.85,W,39.52000000000001,184,337.22,307,On Stroud 9,Klabbertrap,Foxy stoats,alexewart
L4 Sack Based 4,5,2,213.79,11,121.65,W,92.13999999999999,17,335.44,312,Deep Dish Keenan [Matt W],matthewdwood82,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,5,3,175.51,5,163.4,W,12.109999999999985,384,338.90999999999997,303,The Lib Owners,nak97,Closet Poopers,coots1185
L4 Sack Based 4,5,4,218.88,12,191.23,W,27.650000000000006,258,410.11,57,Poop on the Cob,Joker1b,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,5,5,163.4,3,175.51,L,12.109999999999985,384,338.90999999999997,303,Closet Poopers,coots1185,The Lib Owners,nak97
L4 Sack Based 4,5,6,148.85,1,188.37,L,39.52000000000001,184,337.22,307,Foxy stoats,alexewart,On Stroud 9,Klabbertrap
L4 Sack Based 4,5,7,133.07,8,220.26,L,87.19,24,353.33,260,outshine13,outshine13,2.5 Seltzers,kipahisbush
L4 Sack Based 4,5,8,220.26,7,133.07,W,87.19,24,353.33,260,2.5 Seltzers,kipahisbush,outshine13,outshine13
L4 Sack Based 4,5,9,142.19,10,234.22,L,92.03,18,376.40999999999997,160,O'Shaughnessy's Pub,OhShagHennessy,jonsey456,jonsey456
L4 Sack Based 4,5,10,234.22,9,142.19,W,92.03,18,376.40999999999997,160,jonsey456,jonsey456,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,5,11,121.65,2,213.79,L,92.13999999999999,17,335.44,312,DiegoFLopez,DiegoFLopez,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,5,12,191.23,4,218.88,L,27.650000000000006,258,410.11,57,The Poop Monsters [K.C.],karmannkc,Poop on the Cob,Joker1b
L4 Sack Based 4,6,1,172.7,11,129.28,W,43.41999999999999,155,301.98,416,On Stroud 9,Klabbertrap,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,6,2,97.96,5,168.98,L,71.02,52,266.94,474,Deep Dish Keenan [Matt W],matthewdwood82,Closet Poopers,coots1185
L4 Sack Based 4,6,3,190.52,12,132.9,W,57.620000000000005,92,323.42,348,The Lib Owners,nak97,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,6,4,224.13,7,186.77,W,37.359999999999985,199,410.9,53,Poop on the Cob,Joker1b,outshine13,outshine13
L4 Sack Based 4,6,5,168.98,2,97.96,W,71.02,52,266.94,474,Closet Poopers,coots1185,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,6,6,177.72,9,122,W,55.72,97,299.72,423,Foxy stoats,alexewart,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,6,7,186.77,4,224.13,L,37.359999999999985,199,410.9,53,outshine13,outshine13,Poop on the Cob,Joker1b
L4 Sack Based 4,6,8,160.49,10,239.92,L,79.42999999999998,35,400.40999999999997,90,2.5 Seltzers,kipahisbush,jonsey456,jonsey456
L4 Sack Based 4,6,9,122,6,177.72,L,55.72,97,299.72,423,O'Shaughnessy's Pub,OhShagHennessy,Foxy stoats,alexewart
L4 Sack Based 4,6,10,239.92,8,160.49,W,79.42999999999998,35,400.40999999999997,90,jonsey456,jonsey456,2.5 Seltzers,kipahisbush
L4 Sack Based 4,6,11,129.28,1,172.7,L,43.41999999999999,155,301.98,416,DiegoFLopez,DiegoFLopez,On Stroud 9,Klabbertrap
L4 Sack Based 4,6,12,132.9,3,190.52,L,57.620000000000005,92,323.42,348,The Poop Monsters [K.C.],karmannkc,The Lib Owners,nak97
L4 Sack Based 4,7,1,130.05,7,152.07,L,22.019999999999982,298,282.12,460,On Stroud 9,Klabbertrap,outshine13,outshine13
L4 Sack Based 4,7,2,131.88,10,168.54,L,36.66,203,300.41999999999996,421,Deep Dish Keenan [Matt W],matthewdwood82,jonsey456,jonsey456
L4 Sack Based 4,7,3,192.5,6,177.04,W,15.460000000000008,354,369.53999999999996,195,The Lib Owners,nak97,Foxy stoats,alexewart
L4 Sack Based 4,7,4,163.82,11,161.76,W,2.0600000000000023,473,325.58,343,Poop on the Cob,Joker1b,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,7,5,192.86,8,170.13,W,22.730000000000018,293,362.99,223,Closet Poopers,coots1185,2.5 Seltzers,kipahisbush
L4 Sack Based 4,7,6,177.04,3,192.5,L,15.460000000000008,354,369.53999999999996,195,Foxy stoats,alexewart,The Lib Owners,nak97
L4 Sack Based 4,7,7,152.07,1,130.05,W,22.019999999999982,298,282.12,460,outshine13,outshine13,On Stroud 9,Klabbertrap
L4 Sack Based 4,7,8,170.13,5,192.86,L,22.730000000000018,293,362.99,223,2.5 Seltzers,kipahisbush,Closet Poopers,coots1185
L4 Sack Based 4,7,9,112.19,12,154.22,L,42.03,167,266.40999999999997,475,O'Shaughnessy's Pub,OhShagHennessy,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,7,10,168.54,2,131.88,W,36.66,203,300.41999999999996,421,jonsey456,jonsey456,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,7,11,161.76,4,163.82,L,2.0600000000000023,473,325.58,343,DiegoFLopez,DiegoFLopez,Poop on the Cob,Joker1b
L4 Sack Based 4,7,12,154.22,9,112.19,W,42.03,167,266.40999999999997,475,The Poop Monsters [K.C.],karmannkc,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,8,1,157.15,8,233.17,L,76.01999999999998,41,390.32,115,On Stroud 9,Klabbertrap,2.5 Seltzers,kipahisbush
L4 Sack Based 4,8,2,161.37,4,245.46,L,84.09,30,406.83000000000004,66,Deep Dish Keenan [Matt W],matthewdwood82,Poop on the Cob,Joker1b
L4 Sack Based 4,8,3,179.63,11,180.5,L,0.8700000000000045,482,360.13,232,The Lib Owners,nak97,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,8,4,245.46,2,161.37,W,84.09,30,406.83000000000004,66,Poop on the Cob,Joker1b,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,8,5,177.77,6,193.99,L,16.22,345,371.76,183,Closet Poopers,coots1185,Foxy stoats,alexewart
L4 Sack Based 4,8,6,193.99,5,177.77,W,16.22,345,371.76,183,Foxy stoats,alexewart,Closet Poopers,coots1185
L4 Sack Based 4,8,7,207.9,9,190.5,W,17.400000000000006,335,398.4,94,outshine13,outshine13,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,8,8,233.17,1,157.15,W,76.01999999999998,41,390.32,115,2.5 Seltzers,kipahisbush,On Stroud 9,Klabbertrap
L4 Sack Based 4,8,9,190.5,7,207.9,L,17.400000000000006,335,398.4,94,O'Shaughnessy's Pub,OhShagHennessy,outshine13,outshine13
L4 Sack Based 4,8,10,217.16,12,221.95,L,4.789999999999992,454,439.11,21,jonsey456,jonsey456,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,8,11,180.5,3,179.63,W,0.8700000000000045,482,360.13,232,DiegoFLopez,DiegoFLopez,The Lib Owners,nak97
L4 Sack Based 4,8,12,221.95,10,217.16,W,4.789999999999992,454,439.11,21,The Poop Monsters [K.C.],karmannkc,jonsey456,jonsey456
L4 Sack Based 4,9,1,184.16,2,137.13,W,47.03,135,321.28999999999996,360,On Stroud 9,Klabbertrap,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,9,2,137.13,1,184.16,L,47.03,135,321.28999999999996,360,Deep Dish Keenan [Matt W],matthewdwood82,On Stroud 9,Klabbertrap
L4 Sack Based 4,9,3,178.27,7,252.24,L,73.97,46,430.51,32,The Lib Owners,nak97,outshine13,outshine13
L4 Sack Based 4,9,4,171.91,8,167.89,W,4.02000000000001,457,339.79999999999995,300,Poop on the Cob,Joker1b,2.5 Seltzers,kipahisbush
L4 Sack Based 4,9,5,166.62,12,216.64,L,50.01999999999998,120,383.26,137,Closet Poopers,coots1185,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,9,6,167.64,10,189.65,L,22.01000000000002,299,357.28999999999996,246,Foxy stoats,alexewart,jonsey456,jonsey456
L4 Sack Based 4,9,7,252.24,3,178.27,W,73.97,46,430.51,32,outshine13,outshine13,The Lib Owners,nak97
L4 Sack Based 4,9,8,167.89,4,171.91,L,4.02000000000001,457,339.79999999999995,300,2.5 Seltzers,kipahisbush,Poop on the Cob,Joker1b
L4 Sack Based 4,9,9,218.75,11,132.97,W,85.78,26,351.72,267,O'Shaughnessy's Pub,OhShagHennessy,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,9,10,189.65,6,167.64,W,22.01000000000002,299,357.28999999999996,246,jonsey456,jonsey456,Foxy stoats,alexewart
L4 Sack Based 4,9,11,132.97,9,218.75,L,85.78,26,351.72,267,DiegoFLopez,DiegoFLopez,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,9,12,216.64,5,166.62,W,50.01999999999998,120,383.26,137,The Poop Monsters [K.C.],karmannkc,Closet Poopers,coots1185
L4 Sack Based 4,10,1,154.65,10,188.45,L,33.79999999999998,218,343.1,290,On Stroud 9,Klabbertrap,jonsey456,jonsey456
L4 Sack Based 4,10,2,100.29,9,160.65,L,60.36,82,260.94,480,Deep Dish Keenan [Matt W],matthewdwood82,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,10,3,140.1,8,174.38,L,34.28,216,314.48,384,The Lib Owners,nak97,2.5 Seltzers,kipahisbush
L4 Sack Based 4,10,4,226.71,5,127.27,W,99.44000000000001,9,353.98,256,Poop on the Cob,Joker1b,Closet Poopers,coots1185
L4 Sack Based 4,10,5,127.27,4,226.71,L,99.44000000000001,9,353.98,256,Closet Poopers,coots1185,Poop on the Cob,Joker1b
L4 Sack Based 4,10,6,106.38,7,155.79,L,49.41,124,262.16999999999996,478,Foxy stoats,alexewart,outshine13,outshine13
L4 Sack Based 4,10,7,155.79,6,106.38,W,49.41,124,262.16999999999996,478,outshine13,outshine13,Foxy stoats,alexewart
L4 Sack Based 4,10,8,174.38,3,140.1,W,34.28,216,314.48,384,2.5 Seltzers,kipahisbush,The Lib Owners,nak97
L4 Sack Based 4,10,9,160.65,2,100.29,W,60.36,82,260.94,480,O'Shaughnessy's Pub,OhShagHennessy,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,10,10,188.45,1,154.65,W,33.79999999999998,218,343.1,290,jonsey456,jonsey456,On Stroud 9,Klabbertrap
L4 Sack Based 4,10,11,144.41,12,152.94,L,8.530000000000001,421,297.35,430,DiegoFLopez,DiegoFLopez,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,10,12,152.94,11,144.41,W,8.530000000000001,421,297.35,430,The Poop Monsters [K.C.],karmannkc,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,11,1,140.61,5,182.58,L,41.97,168,323.19000000000005,350,On Stroud 9,Klabbertrap,Closet Poopers,coots1185
L4 Sack Based 4,11,2,135.75,3,181.12,L,45.370000000000005,144,316.87,371,Deep Dish Keenan [Matt W],matthewdwood82,The Lib Owners,nak97
L4 Sack Based 4,11,3,181.12,2,135.75,W,45.370000000000005,144,316.87,371,The Lib Owners,nak97,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,11,4,188.58,10,208.26,L,19.67999999999998,313,396.84000000000003,100,Poop on the Cob,Joker1b,jonsey456,jonsey456
L4 Sack Based 4,11,5,182.58,1,140.61,W,41.97,168,323.19000000000005,350,Closet Poopers,coots1185,On Stroud 9,Klabbertrap
L4 Sack Based 4,11,6,181.35,11,202.36,L,21.01000000000002,306,383.71000000000004,136,Foxy stoats,alexewart,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,11,7,170.17,12,156.39,W,13.780000000000001,372,326.55999999999995,338,outshine13,outshine13,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,11,8,185.47,9,243.33,L,57.860000000000014,91,428.8,34,2.5 Seltzers,kipahisbush,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,11,9,243.33,8,185.47,W,57.860000000000014,91,428.8,34,O'Shaughnessy's Pub,OhShagHennessy,2.5 Seltzers,kipahisbush
L4 Sack Based 4,11,10,208.26,4,188.58,W,19.67999999999998,313,396.84000000000003,100,jonsey456,jonsey456,Poop on the Cob,Joker1b
L4 Sack Based 4,11,11,202.36,6,181.35,W,21.01000000000002,306,383.71000000000004,136,DiegoFLopez,DiegoFLopez,Foxy stoats,alexewart
L4 Sack Based 4,11,12,156.39,7,170.17,L,13.780000000000001,372,326.55999999999995,338,The Poop Monsters [K.C.],karmannkc,outshine13,outshine13
L4 Sack Based 4,12,1,152.13,4,158.64,L,6.509999999999991,440,310.77,399,On Stroud 9,Klabbertrap,Poop on the Cob,Joker1b
L4 Sack Based 4,12,2,119.35,8,103.41,W,15.939999999999998,350,222.76,489,Deep Dish Keenan [Matt W],matthewdwood82,2.5 Seltzers,kipahisbush
L4 Sack Based 4,12,3,205.21,9,168.66,W,36.55000000000001,204,373.87,172,The Lib Owners,nak97,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,12,4,158.64,1,152.13,W,6.509999999999991,440,310.77,399,Poop on the Cob,Joker1b,On Stroud 9,Klabbertrap
L4 Sack Based 4,12,5,189.01,10,180.79,W,8.219999999999999,425,369.79999999999995,194,Closet Poopers,coots1185,jonsey456,jonsey456
L4 Sack Based 4,12,6,181.4,12,169.81,W,11.590000000000003,394,351.21000000000004,268,Foxy stoats,alexewart,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,12,7,203.11,11,140.42,W,62.690000000000026,71,343.53,289,outshine13,outshine13,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,12,8,103.41,2,119.35,L,15.939999999999998,350,222.76,489,2.5 Seltzers,kipahisbush,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,12,9,168.66,3,205.21,L,36.55000000000001,204,373.87,172,O'Shaughnessy's Pub,OhShagHennessy,The Lib Owners,nak97
L4 Sack Based 4,12,10,180.79,5,189.01,L,8.219999999999999,425,369.79999999999995,194,jonsey456,jonsey456,Closet Poopers,coots1185
L4 Sack Based 4,12,11,140.42,7,203.11,L,62.690000000000026,71,343.53,289,DiegoFLopez,DiegoFLopez,outshine13,outshine13
L4 Sack Based 4,12,12,169.81,6,181.4,L,11.590000000000003,394,351.21000000000004,268,The Poop Monsters [K.C.],karmannkc,Foxy stoats,alexewart
L4 Sack Based 4,13,1,210.64,3,189.96,W,20.67999999999998,308,400.6,89,On Stroud 9,Klabbertrap,The Lib Owners,nak97
L4 Sack Based 4,13,2,156.28,6,198.94,L,42.66,162,355.22,251,Deep Dish Keenan [Matt W],matthewdwood82,Foxy stoats,alexewart
L4 Sack Based 4,13,3,189.96,1,210.64,L,20.67999999999998,308,400.6,89,The Lib Owners,nak97,On Stroud 9,Klabbertrap
L4 Sack Based 4,13,4,209.04,9,247.2,L,38.16,190,456.24,11,Poop on the Cob,Joker1b,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,13,5,184.35,7,159.55,W,24.799999999999983,282,343.9,288,Closet Poopers,coots1185,outshine13,outshine13
L4 Sack Based 4,13,6,198.94,2,156.28,W,42.66,162,355.22,251,Foxy stoats,alexewart,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,13,7,159.55,5,184.35,L,24.799999999999983,282,343.9,288,outshine13,outshine13,Closet Poopers,coots1185
L4 Sack Based 4,13,8,165.57,12,209.55,L,43.98000000000002,154,375.12,165,2.5 Seltzers,kipahisbush,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,13,9,247.2,4,209.04,W,38.16,190,456.24,11,O'Shaughnessy's Pub,OhShagHennessy,Poop on the Cob,Joker1b
L4 Sack Based 4,13,10,189.17,11,178.41,W,10.759999999999991,399,367.58,208,jonsey456,jonsey456,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,13,11,178.41,10,189.17,L,10.759999999999991,399,367.58,208,DiegoFLopez,DiegoFLopez,jonsey456,jonsey456
L4 Sack Based 4,13,12,209.55,8,165.57,W,43.98000000000002,154,375.12,165,The Poop Monsters [K.C.],karmannkc,2.5 Seltzers,kipahisbush
L4 Sack Based 4,14,1,160.15,9,258.31,L,98.16,10,418.46000000000004,43,On Stroud 9,Klabbertrap,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,14,2,107.2,12,151.52,L,44.32000000000001,153,258.72,481,Deep Dish Keenan [Matt W],matthewdwood82,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,14,3,149.06,4,209.15,L,60.09,84,358.21000000000004,240,The Lib Owners,nak97,Poop on the Cob,Joker1b
L4 Sack Based 4,14,4,209.15,3,149.06,W,60.09,84,358.21000000000004,240,Poop on the Cob,Joker1b,The Lib Owners,nak97
L4 Sack Based 4,14,5,202.87,11,167.65,W,35.22,210,370.52,191,Closet Poopers,coots1185,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,14,6,147.78,8,156.22,L,8.439999999999998,423,304,411,Foxy stoats,alexewart,2.5 Seltzers,kipahisbush
L4 Sack Based 4,14,7,196.68,10,199.85,L,3.1699999999999875,464,396.53,101,outshine13,outshine13,jonsey456,jonsey456
L4 Sack Based 4,14,8,156.22,6,147.78,W,8.439999999999998,423,304,411,2.5 Seltzers,kipahisbush,Foxy stoats,alexewart
L4 Sack Based 4,14,9,258.31,1,160.15,W,98.16,10,418.46000000000004,43,O'Shaughnessy's Pub,OhShagHennessy,On Stroud 9,Klabbertrap
L4 Sack Based 4,14,10,199.85,7,196.68,W,3.1699999999999875,464,396.53,101,jonsey456,jonsey456,outshine13,outshine13
L4 Sack Based 4,14,11,167.65,5,202.87,L,35.22,210,370.52,191,DiegoFLopez,DiegoFLopez,Closet Poopers,coots1185
L4 Sack Based 4,14,12,151.52,2,107.2,W,44.32000000000001,153,258.72,481,The Poop Monsters [K.C.],karmannkc,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,15,1,162.65,9,239.94,L,77.28999999999999,38,402.59000000000003,83,On Stroud 9,Klabbertrap,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,15,3,162.75,8,155.52,W,7.22999999999999,435,318.27,369,The Lib Owners,nak97,2.5 Seltzers,kipahisbush
L4 Sack Based 4,15,5,142.87,12,215.23,L,72.35999999999999,50,358.1,241,Closet Poopers,coots1185,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,15,6,172.36,7,178.46,L,6.099999999999994,446,350.82000000000005,269,Foxy stoats,alexewart,outshine13,outshine13
L4 Sack Based 4,15,7,178.46,6,172.36,W,6.099999999999994,446,350.82000000000005,269,outshine13,outshine13,Foxy stoats,alexewart
L4 Sack Based 4,15,8,155.52,3,162.75,L,7.22999999999999,435,318.27,369,2.5 Seltzers,kipahisbush,The Lib Owners,nak97
L4 Sack Based 4,15,9,239.94,1,162.65,W,77.28999999999999,38,402.59000000000003,83,O'Shaughnessy's Pub,OhShagHennessy,On Stroud 9,Klabbertrap
L4 Sack Based 4,15,12,215.23,5,142.87,W,72.35999999999999,50,358.1,241,The Poop Monsters [K.C.],karmannkc,Closet Poopers,coots1185
L4 Sack Based 4,16,1,179.71,11,192.17,L,12.45999999999998,380,371.88,182,On Stroud 9,Klabbertrap,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,16,2,146.89,8,180.08,L,33.190000000000026,221,326.97,336,Deep Dish Keenan [Matt W],matthewdwood82,2.5 Seltzers,kipahisbush
L4 Sack Based 4,16,3,157.33,9,171.6,L,14.269999999999982,364,328.93,331,The Lib Owners,nak97,O'Shaughnessy's Pub,OhShagHennessy
L4 Sack Based 4,16,4,196.39,12,261.03,L,64.63999999999999,67,457.41999999999996,10,Poop on the Cob,Joker1b,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,16,5,181.08,6,223.98,L,42.89999999999998,161,405.06,74,Closet Poopers,coots1185,Foxy stoats,alexewart
L4 Sack Based 4,16,6,223.98,5,181.08,W,42.89999999999998,161,405.06,74,Foxy stoats,alexewart,Closet Poopers,coots1185
L4 Sack Based 4,16,7,156.52,10,226.37,L,69.85,56,382.89,138,outshine13,outshine13,jonsey456,jonsey456
L4 Sack Based 4,16,8,180.08,2,146.89,W,33.190000000000026,221,326.97,336,2.5 Seltzers,kipahisbush,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,16,9,171.6,3,157.33,W,14.269999999999982,364,328.93,331,O'Shaughnessy's Pub,OhShagHennessy,The Lib Owners,nak97
L4 Sack Based 4,16,10,226.37,7,156.52,W,69.85,56,382.89,138,jonsey456,jonsey456,outshine13,outshine13
L4 Sack Based 4,16,11,192.17,1,179.71,W,12.45999999999998,380,371.88,182,DiegoFLopez,DiegoFLopez,On Stroud 9,Klabbertrap
L4 Sack Based 4,16,12,261.03,4,196.39,W,64.63999999999999,67,457.41999999999996,10,The Poop Monsters [K.C.],karmannkc,Poop on the Cob,Joker1b
L4 Sack Based 4,17,1,178.86,2,188.37,L,9.509999999999991,410,367.23,210,On Stroud 9,Klabbertrap,Deep Dish Keenan [Matt W],matthewdwood82
L4 Sack Based 4,17,2,188.37,1,178.86,W,9.509999999999991,410,367.23,210,Deep Dish Keenan [Matt W],matthewdwood82,On Stroud 9,Klabbertrap
L4 Sack Based 4,17,4,206.96,7,164.6,W,42.360000000000014,165,371.56,185,Poop on the Cob,Joker1b,outshine13,outshine13
L4 Sack Based 4,17,7,164.6,4,206.96,L,42.360000000000014,165,371.56,185,outshine13,outshine13,Poop on the Cob,Joker1b
L4 Sack Based 4,17,8,156.26,11,156.7,L,0.4399999999999977,486,312.96,390,2.5 Seltzers,kipahisbush,DiegoFLopez,DiegoFLopez
L4 Sack Based 4,17,10,230.43,12,276.35,L,45.920000000000016,141,506.78000000000003,1,jonsey456,jonsey456,The Poop Monsters [K.C.],karmannkc
L4 Sack Based 4,17,11,156.7,8,156.26,W,0.4399999999999977,486,312.96,390,DiegoFLopez,DiegoFLopez,2.5 Seltzers,kipahisbush
L4 Sack Based 4,17,12,276.35,10,230.43,W,45.920000000000016,141,506.78000000000003,1,The Poop Monsters [K.C.],karmannkc,jonsey456,jonsey456
L5 2024 TES Memorial Bidet Bowel,1,1,156.4,11,162.56,L,6.159999999999997,444,318.96000000000004,367,Sorry to the Kids,FoolofaTook13,I Lick Gibbons,sadmalander
L5 2024 TES Memorial Bidet Bowel,1,2,170.62,5,205.09,L,34.47,213,375.71000000000004,162,The Glorious Process,armandoguzman,Taysom’s Sobbing Tailor,cptbeefalo
L5 2024 TES Memorial Bidet Bowel,1,3,169.75,12,154.78,W,14.969999999999999,358,324.53,346,Perpetual Tilt Montage,SOTBD,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,1,4,189.87,10,176.96,W,12.909999999999997,377,366.83000000000004,213,Corny Team Name,JHizzy90,Hock Tua 🐬,austinhunt94
L5 2024 TES Memorial Bidet Bowel,1,5,205.09,2,170.62,W,34.47,213,375.71000000000004,162,Taysom’s Sobbing Tailor,cptbeefalo,The Glorious Process,armandoguzman
L5 2024 TES Memorial Bidet Bowel,1,6,146.2,7,148.64,L,2.4399999999999977,467,294.84,439,TheDude,thebigwoyciehouski,My mom's basement ,arthurdantas
L5 2024 TES Memorial Bidet Bowel,1,7,148.64,6,146.2,W,2.4399999999999977,467,294.84,439,My mom's basement ,arthurdantas,TheDude,thebigwoyciehouski
L5 2024 TES Memorial Bidet Bowel,1,8,197.97,9,142.99,W,54.97999999999999,102,340.96000000000004,297,Bad Faith,ytrom,Weinerlicious,CommieEsq
L5 2024 TES Memorial Bidet Bowel,1,9,142.99,8,197.97,L,54.97999999999999,102,340.96000000000004,297,Weinerlicious,CommieEsq,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,1,10,176.96,4,189.87,L,12.909999999999997,377,366.83000000000004,213,Hock Tua 🐬,austinhunt94,Corny Team Name,JHizzy90
L5 2024 TES Memorial Bidet Bowel,1,11,162.56,1,156.4,W,6.159999999999997,444,318.96000000000004,367,I Lick Gibbons,sadmalander,Sorry to the Kids,FoolofaTook13
L5 2024 TES Memorial Bidet Bowel,1,12,154.78,3,169.75,L,14.969999999999999,358,324.53,346,KnutPower,KnutPower,Perpetual Tilt Montage,SOTBD
L5 2024 TES Memorial Bidet Bowel,2,1,130.4,12,132.12,L,1.7199999999999989,475,262.52,477,Sorry to the Kids,FoolofaTook13,KnutPower,KnutPower
L5 2024 TES Memorial Bidet Bowel,2,2,176.02,8,227.96,L,51.94,113,403.98,77,The Glorious Process,armandoguzman,Bad Faith,ytrom
L5 2024 TES Memorial Bidet Bowel,2,3,215.38,11,205.13,W,10.25,402,420.51,39,Perpetual Tilt Montage,SOTBD,I Lick Gibbons,sadmalander
